# Сложность Легко
## Сложность Легко, Симметрия Без симметрии
3 3 3 057000820000000000003020607000803070000006002460070005900300000000960000021000094 157649823246738519893125647512893476739456182468271935975314268384962751621587394 150c91be
3 3 3 000002100060350000805400000080700090000018000300600000209000010001000605070000000 743982156162357849895461273586723491924518367317694528259836714431279685678145932 12136c88
3 3 3 700000900000400000806027000347009060000000720108300000000080039003000100000903007 754638912231495678896127345347259861569814723128376594672581439983742156415963287 9a548fba
3 3 3 070002050800490000230007000000000008760010200003000401028000930600050100000040000 479182356856493712231567849142936578765814293983725461528671934694358127317249685 f1977953
3 3 3 004000000870009000350006700000090000746000001000045020460002087000850900000000010 614578239872439156359126748523691874746283591981745623465912387137854962298367415 ee3037eb
3 3 3 000820000009005100450001000010390000700000005040600030000000298205000040600040000 371829456869435172452761389516397824723184965948652731134576298285913647697248513 6417f743
3 3 3 200000103000050000004000890090400008608000000000000020027900340000710000056080000 279648153381259467564173892792436518618527934435891726827965341943712685156384279 3add87f3
3 3 3 000009300002000001000406500005030084000008013680000000900000000000040057050000260 571829346462375891398416572215637984749258613683194725927561438836942157154783269 c1625a0d
3 3 3 580600000000017000009000000010008000000090004290000003400020008007043060050000100 582639471346517829179482356614358297735291684298764513461925738827143965953876142 b5e0cd99
3 3 3 060007000009000100200910003006708020040030060700040500008000000070001000100002040 361827495489563172257914683516798324842135967793246518628459731974381256135672849 e0ad41b2
3 3 3 810000000060412009050060000006000840100000000200000091090620003500007000003800000 814593276367412589952768134736159842149286357285374691498625713521937468673841925 a38b45c1
3 3 3 210009050000010090000405000600000175009000040003500006000070200080001000904008007 216739458435816792897425631628943175579162843143587926351674289782391564964258317 1f6da041
3 3 3 300407000000800006090000020200006900080910400730000002120000000000038014000700000 362457891571829346498163527214376958685912473739584162123645789957238614846791235 544015b2
3 3 3 060000000000090040120005000001000000094010060000637000500400200002001037080003004 467182359835796142129345678671954823394218765258637491513479286942861537786523914 e1888dd6
3 3 3 032040000001009730800000100008070090400030000000400076600802000000010400000000000 732145689541689732896327145158276394467938251923451876674892513289513467315764928 9c6e1f69
3 3 3 300000000000370080000008050800030900020081000000005002010000006075010030004600200 348596127152374689796128354861732945529481763437965812213847596675219438984653271 fd618f04
3 3 3 020090000405806200807040001000007800519004000000100050003070000000200090904000000 126795348435816279897342561342957816519684732678123954263479185751268493984531627 5970640
3 3 3 000006870300009600070800950000300000000007006200060045030500000000040000907008000 419256873358179624672834951764385219195427386283961745831592467526743198947618532 5e1051c9
3 3 3 100000500000070000050009008020700006006803090008004001084300005600102407000000000 132486579869571234457239168321795846546813792978624351284367915693152487715948623 5aa31b66
3 3 3 640090002000008000002005680000002039070000000490000060006000820009017000500080000 648193572157628394932475681861542739273869145495731268716954823389217456524386917 9ec69537
3 3 3 021067000000000030060930020940000018050070000000000200400780300010006000000005406 321467589879521634564938127942653718158274963637819245496782351715346892283195476 20a7549
3 3 3 705600800300809001000000000061070083039001700207000000900000430400090000003008050 715632894324859671698147325561974283839521746247386519986215437452793168173468952 108c141b
3 3 3 000009008806500400240700300300000004968000000000000860020000007000080000000023610 537649128816532479249718356352861794968274531471395862123456987695187243784923615 388f2c16
3 3 3 000000000370109000200000700010040600030700500420060108500200890000006010000950007 651478923378129456294635781715842639836791542429563178563217894947386215182954367 87792d73
3 3 3 300005001460100000000030000006080000000701600009000008050008200700020003000060900 382645791465179382917832456146283579538791624279456138653918247791524863824367915 cadf46fd
3 3 3 040009000001200600056000890200000006060031407000700100000604300000005048000000000 742869513981253674356417892217548936865931427439726185128674359673195248594382761 4996d035
3 3 3 000129000400000700060000020270500000090002430000006010004000001000600052100090640 738129564412365789569478123271534896896712435345986217624853971987641352153297648 230bb142
3 3 3 009000200000003000005029180980010000406000010000000602003108004000007000508400003 769841235821563479345729186982615347436972518157384692273158964694237851518496723 8fbc827
3 3 3 054003000030009600008000000000000531000040007001002000002908004000704000090300100 654173892137289645928465713246897531389541267571632489762918354813754926495326178 71f11e
3 3 3 026000810800000500000000030400908620007000005600050300500030000003800051000021400 326475819874193562159682734435918627287346195691257348512734986743869251968521473 41524998
3 3 3 800007002001000008000000340000005080900002000003406500004000000000200706009360450 835647912491523678672189345146975283957832164283416597364751829518294736729368451 b0e39d38
3 3 3 000000002050208000300090000000600700400100050006400003108000900004000007007043206 689314572751268439342597861815632794423179658976485123138726945264951387597843216 91a85c07
3 3 3 020000400004000092000000150000008930900004015500209000600000007049000000003065000 126593478354817692897426153472158936938674215561239784685941327749382561213765849 9d895518
3 3 3 000670049000800006100004000004000900516000000007300000900700205000900480030006000 258671349743859126169234578324168957516497832897325614981743265675912483432586791 bb81a1ef
3 3 3 000701094002800007500000000007100000000050030041030000000090075905000100000003600 836721594192845367574369812357184926689257431241936758413698275965472183728513649 f6fde034
3 3 3 005000009710200300600735100060009000020060005050401020000018090000050000000000002 345186279718294356692735148163529487427863915859471623276318594984652731531947862 262e352d
3 3 3 509800300300092000000000080002405000000000004800100603040600000100080950000000036 579841362368792145421356789692435871713968524854127693945673218136284957287519436 d667fd7
3 3 3 109076500070004000002010008700000103000300600240100000000009000005000080000040020 189276534376854219452913768768492153591387642243165897814629375925731486637548921 639059f8
3 3 3 000020008032400900050000000000078020040000000027900500370095000000000409000080015 461729358832456971759813246913578624548632197627941583374195862185267439296384715 13e1b2ac
3 3 3 850000004010006780037004100100000090003020000002407000000000400000039006600000900 856791324214356789937284165148563297763928541592417638389675412425139876671842953 725b48e5
3 3 3 000000706070001830300500900007000200064700000200106000020003070005040010080000400 812439756579261834346578921157384269964725183238196547421953678695847312783612495 aadbb97a
3 3 3 001034020000000000040009176060000082000503001200080000000042009700000040005000700 871634925659271834342859176564197382987523461213486597138742659796315248425968713 39a268ac
3 3 3 000040070000000020076000000091400003000020006408005000000070050047008031003001000 129543678384716925576982314291467583735829146468135792612374859947658231853291467 af271360
3 3 3 007001040000050000004008903000600180000100002309000700480000000050000060000703000 837961245921354678564278913245637189678195432319842756482516397753429861196783524 32fbf570
3 3 3 000706004800390000005000380900400800000008060000070003003000010120007000007920000 319786254842395671675142389961453827734218965258679143593864712126537498487921536 b89d2b4a
3 3 3 020000070000671000800200510500060409083090001000004000000030050200500900060000000 126859374354671892897243516572168439483795261619324785741932658238516947965487123 9324c72b
3 3 3 050600000010007040000000006042300001170059600000020000026004950009502000000000008 254613789613897245897245316942368571178459632365721894726184953489532167531976428 8ffcb5f2
3 3 3 002000046001000000053070200000020000000300907000000024097001050030002000000506010 782159346961243578453678291814927635526314987379865124697431852135782469248596713 29a2f7e6
